Time(of day);Time (seconds);time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.709217164;362.000824064;2021-11-23 17:01:16.363;49.82;59.5;47.24;44.5;53.5;58.18;50.32;37.6
0.709227431;362.887823880;2021-11-23 17:01:17.250;49.6;59.5;47.24;44.5;53.5;58.18;50.32;37.6
0.709227627;362.904824265;2021-11-23 17:01:17.267;49.6;58.34;47.24;44.5;53.5;58.18;50.32;37.6
0.709227812;362.920823852;2021-11-23 17:01:17.283;49.6;58.34;47.48;44.5;53.5;58.18;50.32;37.6
0.709227998;362.936824067;2021-11-23 17:01:17.299;49.6;58.34;47.48;45.02;53.5;58.18;50.32;37.6
0.709228183;362.952824282;2021-11-23 17:01:17.315;49.6;58.34;47.48;45.02;53.28;58.18;50.32;37.6
0.709228356;362.967823697;2021-11-23 17:01:17.330;49.6;58.34;47.48;45.02;53.28;58.02;50.32;37.6
0.709228542;362.983823912;2021-11-23 17:01:17.346;49.6;58.34;47.48;45.02;53.28;58.02;50.06;37.6
0.709228727;362.999824127;2021-11-23 17:01:17.362;49.6;58.34;47.48;45.02;53.28;58.02;50.06;37.98
0.709239005;363.887824114;2021-11-23 17:01:18.250;49.52;58.34;47.48;45.02;53.28;58.02;50.06;37.98
0.709239201;363.904823871;2021-11-23 17:01:18.267;49.52;57.08;47.48;45.02;53.28;58.02;50.06;37.98
0.709239387;363.920824086;2021-11-23 17:01:18.283;49.52;57.08;47.16;45.02;53.28;58.02;50.06;37.98
0.709239572;363.936824300;2021-11-23 17:01:18.299;49.52;57.08;47.16;45.66;53.28;58.02;50.06;37.98
0.709239757;363.952823887;2021-11-23 17:01:18.315;49.52;57.08;47.16;45.66;53.18;58.02;50.06;37.98
0.709239942;363.968824102;2021-11-23 17:01:18.331;49.52;57.08;47.16;45.66;53.18;57.96;50.06;37.98
0.709240127;363.984823688;2021-11-23 17:01:18.347;49.52;57.08;47.16;45.66;53.18;57.96;50.12;37.98
0.709250579;364.887823719;2021-11-23 17:01:19.250;48.54;57.08;47.16;45.66;53.18;57.96;50.12;37.98
0.709250775;364.904824104;2021-11-23 17:01:19.267;48.54;57.18;47.16;45.66;53.18;57.96;50.12;37.98
0.709250961;364.920823691;2021-11-23 17:01:19.283;48.54;57.18;46.76;45.66;53.18;57.96;50.12;37.98
0.709251146;364.936823906;2021-11-23 17:01:19.299;48.54;57.18;46.76;46.48;53.18;57.96;50.12;37.98
0.709251331;364.952824121;2021-11-23 17:01:19.315;48.54;57.18;46.76;46.48;53.46;57.96;50.12;37.98
0.709251701;364.984823922;2021-11-23 17:01:19.347;48.54;57.18;46.76;46.48;53.46;57.96;49.9;37.98
0.709251887;365.000824137;2021-11-23 17:01:19.363;48.54;57.18;46.76;46.48;53.46;57.96;49.9;38.18
0.709262153;365.887823953;2021-11-23 17:01:20.250;49.04;57.18;46.76;46.48;53.46;57.96;49.9;38.18
0.709262350;365.904823709;2021-11-23 17:01:20.267;49.04;56.48;46.76;46.48;53.46;57.96;49.9;38.18
0.709262535;365.920823924;2021-11-23 17:01:20.283;49.04;56.48;46.6;46.48;53.46;57.96;49.9;38.18
0.709262905;365.952823726;2021-11-23 17:01:20.315;49.04;56.48;46.6;46.48;53.32;57.96;49.9;38.18
0.709263275;365.984824156;2021-11-23 17:01:20.347;49.04;56.48;46.6;46.48;53.32;57.96;50.16;38.18
0.709263461;366.000823742;2021-11-23 17:01:20.363;49.04;56.48;46.6;46.48;53.32;57.96;50.16;38.48
0.709273727;366.887824186;2021-11-23 17:01:21.250;48.66;56.48;46.6;46.48;53.32;57.96;50.16;38.48
0.709273924;366.904823943;2021-11-23 17:01:21.267;48.66;56;46.6;46.48;53.32;57.96;50.16;38.48
0.709274109;366.920824158;2021-11-23 17:01:21.283;48.66;56;46.74;46.48;53.32;57.96;50.16;38.48
0.709274294;366.936823744;2021-11-23 17:01:21.299;48.66;56;46.74;46.3;53.32;57.96;50.16;38.48
0.709274850;366.984823761;2021-11-23 17:01:21.347;48.66;56;46.74;46.3;53.32;57.96;50.1;38.48
0.709285671;367.919824221;2021-11-23 17:01:22.282;48.66;56;47.66;46.3;53.32;57.96;50.1;38.48
0.709285868;367.936823978;2021-11-23 17:01:22.299;48.66;56;47.66;46.8;53.32;57.96;50.1;38.48
0.709286053;367.952824193;2021-11-23 17:01:22.315;48.66;56;47.66;46.8;53.4;57.96;50.1;38.48
0.709286238;367.968823780;2021-11-23 17:01:22.331;48.66;56;47.66;46.8;53.4;57.8;50.1;38.48
0.709286424;367.984823994;2021-11-23 17:01:22.347;48.66;56;47.66;46.8;53.4;57.8;50.16;38.48
0.709286597;367.999824039;2021-11-23 17:01:22.362;48.66;56;47.66;46.8;53.4;57.8;50.16;38.82
0.709296875;368.887824025;2021-11-23 17:01:23.250;48.22;56;47.66;46.8;53.4;57.8;50.16;38.82
0.709297072;368.904823782;2021-11-23 17:01:23.267;48.22;55.72;47.66;46.8;53.4;57.8;50.16;38.82
0.709297257;368.920823997;2021-11-23 17:01:23.283;48.22;55.72;49.26;46.8;53.4;57.8;50.16;38.82
0.709297442;368.936824212;2021-11-23 17:01:23.299;48.22;55.72;49.26;47.08;53.4;57.8;50.16;38.82
0.709297662;368.955824310;2021-11-23 17:01:23.318;48.22;55.72;49.26;47.08;53.56;57.8;50.16;38.82
0.709298032;368.987824111;2021-11-23 17:01:23.350;48.22;55.72;49.26;47.08;53.56;57.8;50.42;38.82
0.709308449;369.887824259;2021-11-23 17:01:24.250;47.3;55.72;49.26;47.08;53.56;57.8;50.42;38.82
0.709308646;369.904824016;2021-11-23 17:01:24.267;47.3;55.5;49.26;47.08;53.56;57.8;50.42;38.82
0.709308831;369.920824231;2021-11-23 17:01:24.283;47.3;55.5;49.16;47.08;53.56;57.8;50.42;38.82
0.709309005;369.935824275;2021-11-23 17:01:24.298;47.3;55.5;49.16;47.26;53.56;57.8;50.42;38.82
0.709309201;369.952824032;2021-11-23 17:01:24.315;47.3;55.5;49.16;47.26;53.72;57.8;50.42;38.82
0.709309387;369.968824247;2021-11-23 17:01:24.331;47.3;55.5;49.16;47.26;53.72;57.72;50.42;38.82
0.709309572;369.984823833;2021-11-23 17:01:24.347;47.3;55.5;49.16;47.26;53.72;57.72;50.84;38.82
0.709309757;370.000824048;2021-11-23 17:01:24.363;47.3;55.5;49.16;47.26;53.72;57.72;50.84;38.56
0.709320023;370.887823864;2021-11-23 17:01:25.250;46.58;55.5;49.16;47.26;53.72;57.72;50.84;38.56
0.709320220;370.904824250;2021-11-23 17:01:25.267;46.58;55.06;49.16;47.26;53.72;57.72;50.84;38.56
0.709320405;370.920823836;2021-11-23 17:01:25.283;46.58;55.06;48.74;47.26;53.72;57.72;50.84;38.56
0.709320590;370.936824051;2021-11-23 17:01:25.299;46.58;55.06;48.74;46.72;53.72;57.72;50.84;38.56
0.709320775;370.952824266;2021-11-23 17:01:25.315;46.58;55.06;48.74;46.72;53.78;57.72;50.84;38.56
0.709320961;370.968823852;2021-11-23 17:01:25.331;46.58;55.06;48.74;46.72;53.78;57.62;50.84;38.56
0.709321134;370.983823897;2021-11-23 17:01:25.346;46.58;55.06;48.74;46.72;53.78;57.62;51.32;38.56
0.709321319;370.999824111;2021-11-23 17:01:25.362;46.58;55.06;48.74;46.72;53.78;57.62;51.32;38.7
0.709331597;371.887824098;2021-11-23 17:01:26.250;46.3;55.06;48.74;46.72;53.78;57.62;51.32;38.7
0.709331794;371.904823855;2021-11-23 17:01:26.267;46.3;54.8;48.74;46.72;53.78;57.62;51.32;38.7
0.709331979;371.920824070;2021-11-23 17:01:26.283;46.3;54.8;48.6;46.72;53.78;57.62;51.32;38.7
0.709332164;371.936824285;2021-11-23 17:01:26.299;46.3;54.8;48.6;46.02;53.78;57.62;51.32;38.7
0.709332350;371.952823871;2021-11-23 17:01:26.315;46.3;54.8;48.6;46.02;53.94;57.62;51.32;38.7
0.709332535;371.968824086;2021-11-23 17:01:26.331;46.3;54.8;48.6;46.02;53.94;57.44;51.32;38.7
0.709332720;371.984824301;2021-11-23 17:01:26.347;46.3;54.8;48.6;46.02;53.94;57.44;51.66;38.7
0.709332894;371.999823717;2021-11-23 17:01:26.362;46.3;54.8;48.6;46.02;53.94;57.44;51.66;38.86
0.709343368;372.904824088;2021-11-23 17:01:27.267;46.3;54.44;48.6;46.02;53.94;57.44;51.66;38.86
0.709343553;372.920824303;2021-11-23 17:01:27.283;46.3;54.44;49.2;46.02;53.94;57.44;51.66;38.86
0.709343738;372.936823890;2021-11-23 17:01:27.299;46.3;54.44;49.2;45.82;53.94;57.44;51.66;38.86
0.709343912;372.951823934;2021-11-23 17:01:27.314;46.3;54.44;49.2;45.82;53.56;57.44;51.66;38.86
0.709344109;372.968823691;2021-11-23 17:01:27.331;46.3;54.44;49.2;45.82;53.56;57.3;51.66;38.86
0.709344282;372.983823735;2021-11-23 17:01:27.346;46.3;54.44;49.2;45.82;53.56;57.3;51.34;38.86
0.709344468;372.999823950;2021-11-23 17:01:27.362;46.3;54.44;49.2;45.82;53.56;57.3;51.34;38.98
0.709354745;373.887823937;2021-11-23 17:01:28.250;44.98;54.44;49.2;45.82;53.56;57.3;51.34;38.98
0.709354942;373.904823694;2021-11-23 17:01:28.267;44.98;53.86;49.2;45.82;53.56;57.3;51.34;38.98
0.709355127;373.920823909;2021-11-23 17:01:28.283;44.98;53.86;48.22;45.82;53.56;57.3;51.34;38.98
0.709355486;373.951824168;2021-11-23 17:01:28.314;44.98;53.86;48.22;45.82;53.06;57.3;51.34;38.98
0.709355856;373.983823969;2021-11-23 17:01:28.346;44.98;53.86;48.22;45.82;53.06;57.3;51.48;38.98
0.709356042;373.999824184;2021-11-23 17:01:28.362;44.98;53.86;48.22;45.82;53.06;57.3;51.48;39.1
0.709366319;374.887824170;2021-11-23 17:01:29.250;44.72;53.86;48.22;45.82;53.06;57.3;51.48;39.1
0.709366516;374.904823927;2021-11-23 17:01:29.267;44.72;53.98;48.22;45.82;53.06;57.3;51.48;39.1
0.709366701;374.920824142;2021-11-23 17:01:29.283;44.72;53.98;48.1;45.82;53.06;57.3;51.48;39.1
0.709366887;374.936823729;2021-11-23 17:01:29.299;44.72;53.98;48.1;46.06;53.06;57.3;51.48;39.1
0.709367060;374.951823773;2021-11-23 17:01:29.314;44.72;53.98;48.1;46.06;52.8;57.3;51.48;39.1
0.709367616;374.999823789;2021-11-23 17:01:29.362;44.72;53.98;48.1;46.06;52.8;57.3;51.48;39.38
0.709377894;375.887823776;2021-11-23 17:01:30.250;45.38;53.98;48.1;46.06;52.8;57.3;51.48;39.38
0.709378090;375.904824161;2021-11-23 17:01:30.267;45.38;53.52;48.1;46.06;52.8;57.3;51.48;39.38
0.709378275;375.920823747;2021-11-23 17:01:30.283;45.38;53.52;47.14;46.06;52.8;57.3;51.48;39.38
0.709378461;375.936823962;2021-11-23 17:01:30.299;45.38;53.52;47.14;46.2;52.8;57.3;51.48;39.38
0.709378634;375.951824007;2021-11-23 17:01:30.314;45.38;53.52;47.14;46.2;52.54;57.3;51.48;39.38
0.709378819;375.967824222;2021-11-23 17:01:30.330;45.38;53.52;47.14;46.2;52.54;57.2;51.48;39.38
0.709379005;375.983823808;2021-11-23 17:01:30.346;45.38;53.52;47.14;46.2;52.54;57.2;51.14;39.38
0.709379190;375.999824023;2021-11-23 17:01:30.362;45.38;53.52;47.14;46.2;52.54;57.2;51.14;39.08
0.709389468;376.887824009;2021-11-23 17:01:31.250;45.84;53.52;47.14;46.2;52.54;57.2;51.14;39.08
0.709389664;376.904823766;2021-11-23 17:01:31.267;45.84;53.8;47.14;46.2;52.54;57.2;51.14;39.08
0.709389850;376.920823981;2021-11-23 17:01:31.283;45.84;53.8;46.92;46.2;52.54;57.2;51.14;39.08
0.709390220;376.952823782;2021-11-23 17:01:31.315;45.84;53.8;46.92;46.2;52.26;57.2;51.14;39.08
0.709390394;376.967823827;2021-11-23 17:01:31.330;45.84;53.8;46.92;46.2;52.26;57.06;51.14;39.08
0.709390579;376.983824042;2021-11-23 17:01:31.346;45.84;53.8;46.92;46.2;52.26;57.06;50.56;39.08
0.709390764;376.999824257;2021-11-23 17:01:31.362;45.84;53.8;46.92;46.2;52.26;57.06;50.56;38.7
0.709401042;377.887824243;2021-11-23 17:01:32.250;47.24;53.8;46.92;46.2;52.26;57.06;50.56;38.7
0.709401238;377.904824000;2021-11-23 17:01:32.267;47.24;51.76;46.92;46.2;52.26;57.06;50.56;38.7
0.709401609;377.936823801;2021-11-23 17:01:32.299;47.24;51.76;46.92;45.7;52.26;57.06;50.56;38.7
0.709401782;377.951823846;2021-11-23 17:01:32.314;47.24;51.76;46.92;45.7;52.04;57.06;50.56;38.7
0.709401968;377.967824061;2021-11-23 17:01:32.330;47.24;51.76;46.92;45.7;52.04;56.96;50.56;38.7
0.709402153;377.983824276;2021-11-23 17:01:32.346;47.24;51.76;46.92;45.7;52.04;56.96;50.42;38.7
0.709402338;377.999823862;2021-11-23 17:01:32.362;47.24;51.76;46.92;45.7;52.04;56.96;50.42;39.06
0.709412616;378.887823848;2021-11-23 17:01:33.250;47.18;51.76;46.92;45.7;52.04;56.96;50.42;39.06
0.709412813;378.904824234;2021-11-23 17:01:33.267;47.18;50.86;46.92;45.7;52.04;56.96;50.42;39.06
0.709412986;378.919824278;2021-11-23 17:01:33.282;47.18;50.86;47.46;45.7;52.04;56.96;50.42;39.06
0.709413171;378.935823864;2021-11-23 17:01:33.298;47.18;50.86;47.46;46.46;52.04;56.96;50.42;39.06
0.709413356;378.951824079;2021-11-23 17:01:33.314;47.18;50.86;47.46;46.46;52.18;56.96;50.42;39.06
0.709413542;378.967824294;2021-11-23 17:01:33.330;47.18;50.86;47.46;46.46;52.18;56.9;50.42;39.06
0.709413727;378.983823881;2021-11-23 17:01:33.346;47.18;50.86;47.46;46.46;52.18;56.9;50.26;39.06
0.709413912;378.999824096;2021-11-23 17:01:33.362;47.18;50.86;47.46;46.46;52.18;56.9;50.26;38.86
0.709424190;379.887824082;2021-11-23 17:01:34.250;46.82;50.86;47.46;46.46;52.18;56.9;50.26;38.86
0.709424387;379.904823839;2021-11-23 17:01:34.267;46.82;51.02;47.46;46.46;52.18;56.9;50.26;38.86
0.709424572;379.920824054;2021-11-23 17:01:34.283;46.82;51.02;47.8;46.46;52.18;56.9;50.26;38.86
0.709424745;379.935824098;2021-11-23 17:01:34.298;46.82;51.02;47.8;46.32;52.18;56.9;50.26;38.86
0.709424931;379.951824313;2021-11-23 17:01:34.314;46.82;51.02;47.8;46.32;52.62;56.9;50.26;38.86
0.709425486;379.999823701;2021-11-23 17:01:34.362;46.82;51.02;47.8;46.32;52.62;56.9;50.26;38.5
0.709435764;380.887823687;2021-11-23 17:01:35.250;46.66;51.02;47.8;46.32;52.62;56.9;50.26;38.5
0.709435961;380.904824073;2021-11-23 17:01:35.267;46.66;51.88;47.8;46.32;52.62;56.9;50.26;38.5
0.709436146;380.920824288;2021-11-23 17:01:35.283;46.66;51.88;47.4;46.32;52.62;56.9;50.26;38.5
0.709436331;380.936823874;2021-11-23 17:01:35.299;46.66;51.88;47.4;45.92;52.62;56.9;50.26;38.5
0.709436690;380.967824133;2021-11-23 17:01:35.330;46.66;51.88;47.4;45.92;52.62;56.7;50.26;38.5
0.709436875;380.983823720;2021-11-23 17:01:35.346;46.66;51.88;47.4;45.92;52.62;56.7;50.58;38.5
0.709437060;380.999823935;2021-11-23 17:01:35.362;46.66;51.88;47.4;45.92;52.62;56.7;50.58;38.22
0.709447338;381.887823921;2021-11-23 17:01:36.250;46.32;51.88;47.4;45.92;52.62;56.7;50.58;38.22
0.709447523;381.903824136;2021-11-23 17:01:36.266;46.32;51.54;47.4;45.92;52.62;56.7;50.58;38.22
0.709447708;381.919823722;2021-11-23 17:01:36.282;46.32;51.54;47.94;45.92;52.62;56.7;50.58;38.22
0.709447894;381.935823937;2021-11-23 17:01:36.298;46.32;51.54;47.94;46.26;52.62;56.7;50.58;38.22
0.709448079;381.951824152;2021-11-23 17:01:36.314;46.32;51.54;47.94;46.26;52.5;56.7;50.58;38.22
0.709448449;381.983823953;2021-11-23 17:01:36.346;46.32;51.54;47.94;46.26;52.5;56.7;50.3;38.22
0.709448623;381.998823998;2021-11-23 17:01:36.361;46.32;51.54;47.94;46.26;52.5;56.7;50.3;37.88
0.709458912;382.887824155;2021-11-23 17:01:37.250;46.2;51.54;47.94;46.26;52.5;56.7;50.3;37.88
0.709459109;382.904823912;2021-11-23 17:01:37.267;46.2;51.62;47.94;46.26;52.5;56.7;50.3;37.88
0.709459294;382.920824126;2021-11-23 17:01:37.283;46.2;51.62;46.86;46.26;52.5;56.7;50.3;37.88
0.709459479;382.936823713;2021-11-23 17:01:37.299;46.2;51.62;46.86;45.64;52.5;56.7;50.3;37.88
0.709459653;382.951823757;2021-11-23 17:01:37.314;46.2;51.62;46.86;45.64;52.6;56.7;50.3;37.88
0.709459838;382.967823972;2021-11-23 17:01:37.330;46.2;51.62;46.86;45.64;52.6;56.58;50.3;37.88
0.709460023;382.983824187;2021-11-23 17:01:37.346;46.2;51.62;46.86;45.64;52.6;56.58;50.04;37.88
0.709460208;382.999823773;2021-11-23 17:01:37.362;46.2;51.62;46.86;45.64;52.6;56.58;50.04;38.18
0.709470486;383.887823760;2021-11-23 17:01:38.250;46.38;51.62;46.86;45.64;52.6;56.58;50.04;38.18
0.709470683;383.904824145;2021-11-23 17:01:38.267;46.38;51.48;46.86;45.64;52.6;56.58;50.04;38.18
0.709470868;383.920823732;2021-11-23 17:01:38.283;46.38;51.48;47.08;45.64;52.6;56.58;50.04;38.18
0.709471053;383.936823947;2021-11-23 17:01:38.299;46.38;51.48;47.08;45.9;52.6;56.58;50.04;38.18
0.709471227;383.951823991;2021-11-23 17:01:38.314;46.38;51.48;47.08;45.9;52.08;56.58;50.04;38.18
0.709471412;383.967824206;2021-11-23 17:01:38.330;46.38;51.48;47.08;45.9;52.08;56.44;50.04;38.18
0.709471597;383.983823792;2021-11-23 17:01:38.346;46.38;51.48;47.08;45.9;52.08;56.44;49.92;38.18
0.709471782;383.999824007;2021-11-23 17:01:38.362;46.38;51.48;47.08;45.9;52.08;56.44;49.92;37.96
0.709482060;384.887823993;2021-11-23 17:01:39.250;46.48;51.48;47.08;45.9;52.08;56.44;49.92;37.96
0.709482257;384.904823750;2021-11-23 17:01:39.267;46.48;51.92;47.08;45.9;52.08;56.44;49.92;37.96
0.709482442;384.920823965;2021-11-23 17:01:39.283;46.48;51.92;46.82;45.9;52.08;56.44;49.92;37.96
0.709482627;384.936824180;2021-11-23 17:01:39.299;46.48;51.92;46.82;46.08;52.08;56.44;49.92;37.96
0.709482812;384.952823767;2021-11-23 17:01:39.315;46.48;51.92;46.82;46.08;51.94;56.44;49.92;37.96
0.709482998;384.968823982;2021-11-23 17:01:39.331;46.48;51.92;46.82;46.08;51.94;56.32;49.92;37.96
0.709483171;384.983824026;2021-11-23 17:01:39.346;46.48;51.92;46.82;46.08;51.94;56.32;49.22;37.96
0.709483356;384.999824241;2021-11-23 17:01:39.362;46.48;51.92;46.82;46.08;51.94;56.32;49.22;37.74
0.709493634;385.887824227;2021-11-23 17:01:40.250;47.02;51.92;46.82;46.08;51.94;56.32;49.22;37.74
0.709493819;385.903823814;2021-11-23 17:01:40.266;47.02;51.98;46.82;46.08;51.94;56.32;49.22;37.74
0.709494005;385.919824029;2021-11-23 17:01:40.282;47.02;51.98;46.12;46.08;51.94;56.32;49.22;37.74
0.709494190;385.935824243;2021-11-23 17:01:40.298;47.02;51.98;46.12;46.3;51.94;56.32;49.22;37.74
0.709494375;385.951823830;2021-11-23 17:01:40.314;47.02;51.98;46.12;46.3;52.12;56.32;49.22;37.74
0.709494560;385.967824045;2021-11-23 17:01:40.330;47.02;51.98;46.12;46.3;52.12;56.24;49.22;37.74
0.709494745;385.983824260;2021-11-23 17:01:40.346;47.02;51.98;46.12;46.3;52.12;56.24;49.08;37.74
0.709494931;385.999823846;2021-11-23 17:01:40.362;47.02;51.98;46.12;46.3;52.12;56.24;49.08;37.88
0.709505208;386.887823832;2021-11-23 17:01:41.250;47.12;51.98;46.12;46.3;52.12;56.24;49.08;37.88
0.709505590;386.920823804;2021-11-23 17:01:41.283;47.12;51.98;45.62;46.3;52.12;56.24;49.08;37.88
0.709505775;386.936824019;2021-11-23 17:01:41.299;47.12;51.98;45.62;45.1;52.12;56.24;49.08;37.88
0.709506134;386.967824279;2021-11-23 17:01:41.330;47.12;51.98;45.62;45.1;52.12;56.16;49.08;37.88
0.709506319;386.983823865;2021-11-23 17:01:41.346;47.12;51.98;45.62;45.1;52.12;56.16;48.72;37.88
0.709506505;386.999824080;2021-11-23 17:01:41.362;47.12;51.98;45.62;45.1;52.12;56.16;48.72;37.36
0.709516782;387.887824066;2021-11-23 17:01:42.250;46.94;51.98;45.62;45.1;52.12;56.16;48.72;37.36
0.709516968;387.903824281;2021-11-23 17:01:42.266;46.94;51.5;45.62;45.1;52.12;56.16;48.72;37.36
0.709517164;387.920824038;2021-11-23 17:01:42.283;46.94;51.5;45.24;45.1;52.12;56.16;48.72;37.36
0.709517708;387.967823884;2021-11-23 17:01:42.330;46.94;51.5;45.24;45.1;52.12;55.94;48.72;37.36
0.709517894;387.983824099;2021-11-23 17:01:42.346;46.94;51.5;45.24;45.1;52.12;55.94;48.62;37.36
0.709518079;387.999824314;2021-11-23 17:01:42.362;46.94;51.5;45.24;45.1;52.12;55.94;48.62;37.12
0.709528553;388.904824057;2021-11-23 17:01:43.267;46.94;52.04;45.24;45.1;52.12;55.94;48.62;37.12
0.709528738;388.920824272;2021-11-23 17:01:43.283;46.94;52.04;45.62;45.1;52.12;55.94;48.62;37.12
0.709528924;388.936823858;2021-11-23 17:01:43.299;46.94;52.04;45.62;44.88;52.12;55.94;48.62;37.12
0.709529109;388.952824073;2021-11-23 17:01:43.315;46.94;52.04;45.62;44.88;52.06;55.94;48.62;37.12
0.709529468;388.983823704;2021-11-23 17:01:43.346;46.94;52.04;45.62;44.88;52.06;55.94;48.86;37.12
0.709529653;388.999823919;2021-11-23 17:01:43.362;46.94;52.04;45.62;44.88;52.06;55.94;48.86;36.3
0.709539931;389.887823905;2021-11-23 17:01:44.250;46.14;52.04;45.62;44.88;52.06;55.94;48.86;36.3
0.709540127;389.904824291;2021-11-23 17:01:44.267;46.14;50.76;45.62;44.88;52.06;55.94;48.86;36.3
0.709540312;389.920823877;2021-11-23 17:01:44.283;46.14;50.76;45.94;44.88;52.06;55.94;48.86;36.3
0.709540486;389.935823921;2021-11-23 17:01:44.298;46.14;50.76;45.94;44.98;52.06;55.94;48.86;36.3
0.709540671;389.951824136;2021-11-23 17:01:44.314;46.14;50.76;45.94;44.98;51.98;55.94;48.86;36.3
0.709540856;389.967823723;2021-11-23 17:01:44.330;46.14;50.76;45.94;44.98;51.98;55.8;48.86;36.3
0.709541042;389.983823938;2021-11-23 17:01:44.346;46.14;50.76;45.94;44.98;51.98;55.8;47.9;36.3
0.709541227;389.999824152;2021-11-23 17:01:44.362;46.14;50.76;45.94;44.98;51.98;55.8;47.9;35.94
0.709551505;390.887824139;2021-11-23 17:01:45.250;46.32;50.76;45.94;44.98;51.98;55.8;47.9;35.94
0.709551701;390.904823896;2021-11-23 17:01:45.267;46.32;50.24;45.94;44.98;51.98;55.8;47.9;35.94
0.709551887;390.920824111;2021-11-23 17:01:45.283;46.32;50.24;45.8;44.98;51.98;55.8;47.9;35.94
0.709552072;390.936823697;2021-11-23 17:01:45.299;46.32;50.24;45.8;44.58;51.98;55.8;47.9;35.94
0.709552431;390.967823956;2021-11-23 17:01:45.330;46.32;50.24;45.8;44.58;51.98;55.66;47.9;35.94
0.709552616;390.983824171;2021-11-23 17:01:45.346;46.32;50.24;45.8;44.58;51.98;55.66;47.3;35.94
0.709552801;390.999823758;2021-11-23 17:01:45.362;46.32;50.24;45.8;44.58;51.98;55.66;47.3;35.84
0.709563079;391.887823744;2021-11-23 17:01:46.250;46.12;50.24;45.8;44.58;51.98;55.66;47.3;35.84
0.709563275;391.904824129;2021-11-23 17:01:46.267;46.12;50.38;45.8;44.58;51.98;55.66;47.3;35.84
0.709563461;391.920823716;2021-11-23 17:01:46.283;46.12;50.38;45.64;44.58;51.98;55.66;47.3;35.84
0.709563646;391.936823931;2021-11-23 17:01:46.299;46.12;50.38;45.64;44.08;51.98;55.66;47.3;35.84
0.709563819;391.951823975;2021-11-23 17:01:46.314;46.12;50.38;45.64;44.08;51.8;55.66;47.3;35.84
0.709564005;391.967824190;2021-11-23 17:01:46.330;46.12;50.38;45.64;44.08;51.8;55.46;47.3;35.84
0.709564375;391.999823991;2021-11-23 17:01:46.362;46.12;50.38;45.64;44.08;51.8;55.46;47.3;35.92
0.709574653;392.887823978;2021-11-23 17:01:47.250;46.2;50.38;45.64;44.08;51.8;55.46;47.3;35.92
0.709575035;392.920823950;2021-11-23 17:01:47.283;46.2;50.38;46.22;44.08;51.8;55.46;47.3;35.92
0.709575220;392.936824164;2021-11-23 17:01:47.299;46.2;50.38;46.22;44.3;51.8;55.46;47.3;35.92
0.709575590;392.968823966;2021-11-23 17:01:47.331;46.2;50.38;46.22;44.3;51.8;55.34;47.3;35.92
0.709575961;393.000823767;2021-11-23 17:01:47.363;46.2;50.38;46.22;44.3;51.8;55.34;47.3;35.82
0.709586215;393.886824041;2021-11-23 17:01:48.249;45.54;50.38;46.22;44.3;51.8;55.34;47.3;35.82
0.709586412;393.903823798;2021-11-23 17:01:48.266;45.54;49.28;46.22;44.3;51.8;55.34;47.3;35.82
0.709586597;393.919824013;2021-11-23 17:01:48.282;45.54;49.28;46.52;44.3;51.8;55.34;47.3;35.82
0.709586782;393.935824228;2021-11-23 17:01:48.298;45.54;49.28;46.52;43.9;51.8;55.34;47.3;35.82
0.709587153;393.967824029;2021-11-23 17:01:48.330;45.54;49.28;46.52;43.9;51.8;55.24;47.3;35.82
0.709587338;393.983824244;2021-11-23 17:01:48.346;45.54;49.28;46.52;43.9;51.8;55.24;47.54;35.82
0.709597801;394.887823817;2021-11-23 17:01:49.250;45.42;49.28;46.52;43.9;51.8;55.24;47.54;35.82
0.709597998;394.904824202;2021-11-23 17:01:49.267;45.42;48.58;46.52;43.9;51.8;55.24;47.54;35.82
0.709598183;394.920823788;2021-11-23 17:01:49.283;45.42;48.58;45.18;43.9;51.8;55.24;47.54;35.82
0.709598368;394.936824003;2021-11-23 17:01:49.299;45.42;48.58;45.18;44.26;51.8;55.24;47.54;35.82
0.709598542;394.951824048;2021-11-23 17:01:49.314;45.42;48.58;45.18;44.26;51.9;55.24;47.54;35.82
0.709598912;394.983823849;2021-11-23 17:01:49.346;45.42;48.58;45.18;44.26;51.9;55.24;47.7;35.82
0.709599097;394.999824064;2021-11-23 17:01:49.362;45.42;48.58;45.18;44.26;51.9;55.24;47.7;36.04
0.709609375;395.887824050;2021-11-23 17:01:50.250;45.84;48.58;45.18;44.26;51.9;55.24;47.7;36.04
0.709609572;395.904823807;2021-11-23 17:01:50.267;45.84;47.42;45.18;44.26;51.9;55.24;47.7;36.04
0.709609757;395.920824022;2021-11-23 17:01:50.283;45.84;47.42;44.62;44.26;51.9;55.24;47.7;36.04
0.709609942;395.936824237;2021-11-23 17:01:50.299;45.84;47.42;44.62;44.76;51.9;55.24;47.7;36.04
0.709610127;395.952823823;2021-11-23 17:01:50.315;45.84;47.42;44.62;44.76;51.8;55.24;47.7;36.04
0.709610301;395.967823868;2021-11-23 17:01:50.330;45.84;47.42;44.62;44.76;51.8;55.04;47.7;36.04
0.709610671;395.999824298;2021-11-23 17:01:50.362;45.84;47.42;44.62;44.76;51.8;55.04;47.7;35.96
